AÑO,CBML,CLASE_ACCIDENTE,DIRECCION,DIRECCION ENCASILLADA,DISEÑO,EXPEDIENTE,FECHA_ACCIDENTE,FECHA_ACCIDENTES,GRAVEDAD_ACCIDENTE,MES,NRO_RADICADO,NUMCOMUNA,BARRIO,COMUNA,LOCATION,X,Y
2015,1104,Choque,CR 68 A CL 43,CR  068 A   043  000 00000,Interseccion,A000260769,29/10/2015 11:00:00,2015-10-29T16:00:00.000Z,Con heridos,10,1509677,11,San Joaquín,Laureles Estadio,"[-75.5868876053, 6.24821182216]",832949.11,1182925.99
2015,1007,Otro,CL 44 CR 52,CL  044   052  000 00000,Tramo de via,A000260793,29/10/2015 03:50:00,2015-10-29T08:50:00.000Z,Con heridos,10,1509678,10,Guayaquil,La Candelaria,"[-75.5715484904, 6.24502739683]",834646.15,1182568.87
2015,Inst_16,Otro,CR 57 CL 41,CR  057   041  000 00000,Tramo de via,A000260771,29/10/2015 09:50:00,2015-10-29T14:50:00.000Z,Con heridos,10,1509719,In,Inst,La Candelaria,"[-75.5767528354, 6.24240133227]",834069.2,1182280
2015,0303,Atropello,CR 45 CL 79,CR  045   079  000 00000,Tramo de via,A000260752,29/10/2015 08:00:00,2015-10-29T13:00:00.000Z,Con heridos,10,1509721,03,Campo Valdés No. 2,Manrique,"[-75.5543659777, 6.27197495535]",836556.63,1185544.54
2015,1012,Choque,CR 54 CL 34,CR  054   034  000 00000,Tramo de via,A000260951,29/10/2015 04:35:00,2015-10-29T09:35:00.000Z,Solo daños,10,1509743,10,Perpetuo Socorro,La Candelaria,"[-75.5757202904, 6.23641066637]",834181.62,1181616.96
2015,1423,Choque,CR 49 CL 12 Sur,CR  049  S 012  000 00000,Tramo de via,A000260952,29/10/2015 04:20:00,2015-10-29T09:20:00.000Z,Solo daños,10,1509758,14,Santa María de Los Ángeles,El Poblado,"[-75.580213119, 6.19477190577]",833671.17,1177012.1
2015,0516,Choque,CR 64 A CL 78,CR  064 A   078  000 00000,Tramo de via,A000260961,29/10/2015 02:30:00,2015-10-29T07:30:00.000Z,Solo daños,10,1509766,05,Terminal de Transporte,Castilla,"[-75.5707481213, 6.2760600736]",834744.51,1186001.59
2015,0510,Choque,CL 97 A CR 64,CL  097 A   064  000 00000,Tramo de via,A000261026,29/10/2015 01:20:00,2015-10-29T06:20:00.000Z,Solo daños,10,1509810,05,Tricentenario,Castilla,"[-75.5672950502, 6.29176962054]",835131.69,1187738.36
2015,1016,Choque,CL 55 CR 40,CL  055   040  000 00000,Interseccion,A000261059,31/10/2015 09:30:00,2015-10-31T14:30:00.000Z,Con heridos,10,1509856,10,Boston,La Candelaria,"[-75.5587990743, 6.24930059481]",836058.84,1183037.6
2015,0511,Volcamiento,CR 65 C CL 94,CR  065 C   094  000 00000,Tramo de via,A000261014,31/10/2015 05:30:00,2015-10-31T10:30:00.000Z,Con heridos,10,1509868,05,Castilla,Castilla,"[-75.5713549239, 6.28806354795]",834681.13,1187329.66
2015,1510,Otro,CR 50 CL 12 Sur,CR  050  S 012  000 00000,Tramo de via,A000261049,31/10/2015 06:05:00,2015-10-31T11:05:00.000Z,Con heridos,10,1509876,15,Guayabal,Guayabal,"[-75.5833231309, 6.19580263611]",833327.18,1177127.1
2015,0712,Choque,CL 80 CR 92,CL  080   092  000 00000,Interseccion,A000261138,01/11/2015 01:10:00,2015-11-01T06:10:00.000Z,Con heridos,11,1509933,07,Aures No. 2,Robledo,"[-75.5919964321, 6.28951012723]",832396.75,1187496.26
2015,1103,Choque,CR 63 CL 44,CR  063   044  000 00000,Tramo de via,A000261041,29/10/2015 03:30:00,2015-10-29T08:30:00.000Z,Solo daños,10,1509949,11,Naranjal,Laureles Estadio,"[-75.5805195389, 6.2480020807]",833653.99,1182900.77
2015,1001,Choque,CL 63 A CR 48,CL  063 A   048  000 00000,Tramo de via,A000261116,29/10/2015 07:30:00,2015-10-29T12:30:00.000Z,Solo daños,10,1509968,10,Prado,La Candelaria,"[-75.5601888999, 6.25946916734]",835908.16,1184162.92
2015,,Choque,CL 37 CR 72 B,0,Tramo de via,A000261121,30/10/2015 08:00:00,2015-10-30T13:00:00.000Z,Solo daños,10,1509976,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
2015,1510,Choque,CR 51 CL 7 A Sur,CR  051  S 007 A  000 00000,Tramo de via,A000261228,30/10/2015 05:40:00,2015-10-30T10:40:00.000Z,Solo daños,10,1509986,15,Guayabal,Guayabal,"[-75.5856862019, 6.20168022015]",833067.41,1177778.05
2015,0512,Choque,CR 64 C CL 88,CR  064 C   088  000 00000,Tramo de via,A000261315,28/10/2015 07:20:00,2015-10-28T12:20:00.000Z,Solo daños,10,1510004,05,Oleoducto,Castilla,"[-75.5719462258, 6.28082096978]",834613.39,1186528.64
2015,1316,Volcamiento,CL 39 D CR 116,CL  039 D   116  000 00000,Tramo de via,A000261177,01/11/2015 01:00:00,2015-11-01T06:00:00.000Z,Con heridos,11,1510008,13,El Salado,San Javier,"[-75.627166238, 6.2529387066]",828491.75,1183461.87
2015,,Otro,CL 100 CR 42,0,Tramo de via,A000261142,31/10/2015 09:30:00,2015-10-31T14:30:00.000Z,Con heridos,10,1510027,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
2015,0907,Choque,CR 30 CL 46,CR  030   046  000 00000,Interseccion,A000261150,01/11/2015 06:10:00,2015-11-01T11:10:00.000Z,Con heridos,11,1510030,09,Buenos Aires,Buenos Aires,"[-75.5541738388, 6.23847621513]",836567.49,1181838.73
2015,0706,Otro,CR 73 CL 76,CR  073   076  000 00000,Tramo de via,A000261151,01/11/2015 03:50:00,2015-11-01T08:50:00.000Z,Con heridos,11,1510031,07,La Pilarica,Robledo,"[-75.5848199152, 6.2756316915]",833186.71,1185958.66
2015,1306,Atropello,CR 96 CL 49 AB,CR  096   049 AB 000 00000,Tramo de via,A000261171,01/11/2015 12:30:00,2015-11-01T17:30:00.000Z,Con heridos,11,1510051,13,La Pradera,San Javier,"[-75.6090930132, 6.262079036]",830495.42,1184467.17
2015,1504,Atropello,CR 52 CL 20,CR  052   020  000 00000,Tramo de via,A000261131,01/11/2015 04:30:00,2015-11-01T09:30:00.000Z,Con heridos,11,1510053,15,Santa Fé,Guayabal,"[-75.5798027741, 6.22157776378]",833725.01,1179977.36
2015,1422,Choque,CR 43 C CL 4 Sur,CR  043 C  S 004  000 00000,Tramo de via,A000261221,30/10/2015 02:30:00,2015-10-30T07:30:00.000Z,Solo daños,10,1510061,14,La Aguacatala,El Poblado,"[-75.5751517354, 6.20146051808]",834233.61,1177750.44
2015,1018,Choque,CR 46 CL 54,CR  046   054  000 00000,Tramo de via,A000261312,31/10/2015 07:40:00,2015-10-31T12:40:00.000Z,Solo daños,10,1510082,10,Villa Nueva,La Candelaria,"[-75.5635216819, 6.25134026112]",835536.69,1183264.71
2015,1204,Choque,CR 86 A CL 43,CR  086 A   043  000 00000,Tramo de via,A000261295,31/10/2015 10:46:00,2015-10-31T15:46:00.000Z,Solo daños,10,1510083,12,La América,La América,"[-75.6060124119, 6.24993049385]",830832.53,1183122.23
2015,1018,Choque,CR 46 CL 57,CR  046   057  000 00000,Tramo de via,A000261308,31/10/2015 03:30:00,2015-10-31T08:30:00.000Z,Solo daños,10,1510094,10,Villa Nueva,La Candelaria,"[-75.5623522201, 6.25339700865]",835666.79,1183491.87
2015,1009,Choque,CL 44 CR 57,CL  044   057  000 00000,Tramo de via,A000261212,30/10/2015 09:45:00,2015-10-30T14:45:00.000Z,Solo daños,10,1510100,10,La Alpujarra,La Candelaria,"[-75.5753010984, 6.24628281323]",834231.13,1182708.93
2015,0104,Choque,CR 43 A CL 103,CR  043 A   103  000 00000,Tramo de via,A000261420,01/11/2015 04:00:00,2015-11-01T09:00:00.000Z,Solo daños,11,1510176,01,Granizal,Popular,"[-75.5504325593, 6.29245808014]",836998.41,1187809.23
2015,0507,Choque,CR 64 C CL 111,CR  064 C   111  000 00000,Tramo de via,A000261379,31/10/2015 11:50:00,2015-10-31T16:50:00.000Z,Solo daños,10,1510177,05,Héctor Abad Gómez,Castilla,"[-75.559560119, 6.30320605393]",835991.46,1189001.07
2015,1308,Choque,CL 47 CR 98 A,CL  047   098 A  000 00000,Tramo de via,A000261385,30/10/2015 06:00:00,2015-10-30T11:00:00.000Z,Solo daños,10,1510224,13,San Javier No.2,San Javier,"[-75.6122295454, 6.25839670196]",830147.02,1184060.82
2015,1604,Choque,CL 29 CR 72,CL  029   072  000 00000,Tramo de via,A000259938,30/10/2015 09:16:00,2015-10-30T14:16:00.000Z,Solo daños,10,1510230,16,Granada,Belén,"[-75.5927436548, 6.23053349112]",832295.22,1180972.18
2015,1603,Choque,CR 81 CL 30 A,CR  081   030 A  000 00000,Tramo de via,A000259937,29/10/2015 04:11:00,2015-10-29T09:11:00.000Z,Solo daños,10,1510231,16,Belén,Belén,"[-75.6021954753, 6.23184798221]",831249.28,1181120.61
2015,0910,Choque,CR 30 CL 42,CR  030   042  000 00000,Interseccion,A000261450,31/10/2015 11:30:00,2015-10-31T16:30:00.000Z,Solo daños,10,1510232,09,La Milagrosa,Buenos Aires,"[-75.5553843083, 6.23618641777]",836432.78,1181585.8
2015,0809,Choque,CL 52 A CR 33,CL  052 A   033  000 00000,Interseccion,A000261439,30/10/2015 08:50:00,2015-10-30T13:50:00.000Z,Solo daños,10,1510235,08,Sucre,Villa Hermosa,"[-75.5540549703, 6.24393162769]",836582.34,1182442.19
2015,1003,Choque,CR 52 CL 59,CR  052   059  000 00000,Tramo de via,A000261359,03/11/2015 04:50:00,2015-11-03T09:50:00.000Z,Con heridos,11,1510277,10,Jesús Nazareno,La Candelaria,"[-75.5675654895, 6.25801957384]",835091.14,1184004.87
2015,1116,Atropello,CL 48 CR 72,CL  048   072  000 00000,Tramo de via,A000261460,03/11/2015 07:10:00,2015-11-03T12:10:00.000Z,Con heridos,11,1510298,11,U.D. Atanasio Girardot,Laureles Estadio,"[-75.5915261965, 6.25428714599]",832437.55,1183599.55
2015,1020,Atropello,CR 43 A CL 30,CR  043 A   030  000 00000,Tramo de via,A000261332,03/11/2015 10:50:00,2015-11-03T15:50:00.000Z,Con heridos,11,1510304,10,San Diego,La Candelaria,"[-75.5698391863, 6.22972873315]",834830.58,1180875.93
2015,0406,Choque,CL 67 CR 62,CL  067   062  000 00000,Tramo de via,A000261546,24/10/2015 07:30:00,2015-10-24T12:30:00.000Z,Solo daños,10,1510335,04,Universidad de Antioquia,Aranjuez,"[-75.5717032041, 6.26508735509]",834635.33,1184788.04
2015,1422,Choque,CR 48 CL 6 Sur,CR  048  S 006  000 00000,Tramo de via,A000261553,30/10/2015 07:00:00,2015-10-30T12:00:00.000Z,Solo daños,10,1510338,14,La Aguacatala,El Poblado,"[-75.5772469403, 6.20168220877]",834001.72,1177775.62
2015,0302,Choque,CR 40 CL 86,CR  040   086  000 00000,Tramo de via,A000261543,03/11/2015 08:28:00,2015-11-03T13:28:00.000Z,Solo daños,11,1510372,03,Las Granjas,Manrique,"[-75.548654277, 6.27803323521]",837190.76,1186212.95
2015,1419,Choque,CR 49 CL 10,CR  049   010  000 00000,Tramo de via,A000261536,02/11/2015 11:00:00,2015-11-02T16:00:00.000Z,Solo daños,11,1510384,14,Manila,El Poblado,"[-75.5772772686, 6.21387146394]",834002.18,1179124.06
2015,1016,Choque,CL 49 CR 39,CL  049   039  000 00000,Interseccion,A000261338,03/11/2015 11:00:00,2015-11-03T16:00:00.000Z,Con heridos,11,1510402,10,Boston,La Candelaria,"[-75.5601392342, 6.24462757083]",835909.03,1182521.07
2015,1114,Otro,CL 55 CR 78 B,CL  055   078 B  000 00000,Interseccion,A000261482,04/11/2015 08:00:00,2015-11-04T13:00:00.000Z,Con heridos,11,1510404,11,Los Colores,Laureles Estadio,"[-75.5944030667, 6.26905246556]",832123.8,1185233.89
2015,1013,Atropello,CL 44 CR 45,CL  044   045  000 00000,Tramo de via,A000261472,03/11/2015 11:20:00,2015-11-03T16:20:00.000Z,Con heridos,11,1510407,10,Barrio Colón,La Candelaria,"[-75.567685471, 6.24359960534]",835073.34,1182409.71
2015,1017,Choque,CR 45 CL 58,CR  045   058  000 00000,Tramo de via,A000261504,04/11/2015 02:30:00,2015-11-04T07:30:00.000Z,Con heridos,11,1510410,10,Los Ángeles,La Candelaria,"[-75.5605175777, 6.25329678683]",835869.85,1183480.21
2015,1504,Choque,CR 52 CL 19,CR  052   019  000 00000,Tramo de via,A000178913,04/11/2015 05:30:00,2015-11-04T10:30:00.000Z,Solo daños,11,1510450,15,Santa Fé,Guayabal,"[-75.5798945056, 6.22118084643]",833714.73,1179933.48
2015,,Choque,CL 13 CR 34,0,Tramo de via,A000178001,04/11/2015 07:55:00,2015-11-04T12:55:00.000Z,Solo daños,11,1510451,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
2015,0509,Choque,CL 103 D CR 65,CL  103 D   065  000 00000,Tramo de via,A000175647,04/11/2015 06:20:00,2015-11-04T11:20:00.000Z,Solo daños,11,1510457,05,Girardot,Castilla,"[-75.56721905, 6.29813371574]",835142.11,1188442.36
2015,,Choque,CR 70 DG 3,0,Interseccion,A000261621,05/11/2015 12:30:00,2015-11-05T17:30:00.000Z,Con heridos,11,1510478,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
2015,0511,Otro,CR 67 CL 94,CR  067   094  000 00000,Tramo de via,A000261612,05/11/2015 07:00:00,2015-11-05T12:00:00.000Z,Con heridos,11,1510498,05,Castilla,Castilla,"[-75.5723300685, 6.28837958609]",834573.29,1187364.93
2015,0509,Volcamiento,CR 67 CL 101,CR  067   101  000 00000,Tramo de via,A000261626,05/11/2015 02:00:00,2015-11-05T07:00:00.000Z,Con heridos,11,1510512,05,Girardot,Castilla,"[-75.5697831083, 6.29630771515]",834857.72,1188241.17
2016,1009,Choque,CL 44 CR 57,CL  044   057  000 00000,Glorieta,A000481555,05/10/2016 13:50:00,2016-10-05T18:50:00.000Z,Solo daños,10,1553958,10,La Alpujarra,La Candelaria,"[-75.5753010984, 6.24628281323]",834231.13,1182708.93
2016,1007,Choque,CR 57 CL 48,CR  057   048  000 00000,Tramo de via,A000481663,05/10/2016 11:20:00,2016-10-05T16:20:00.000Z,Solo daños,10,1554056,10,Guayaquil,La Candelaria,"[-75.5750946426, 6.25014375496]",834255.2,1183135.98
2016,1203,Choque,CL 45 CR 79 A,CL  045   079 A  000 00000,Tramo de via,A000482413,05/10/2016 15:00:00,2016-10-05T20:00:00.000Z,Solo daños,10,1554782,12,Los Pinos,La América,"[-75.5981764037, 6.25142502362]",831700.46,1183285.05
2016,,Otro,CR 119 CL 62 D,CR  119   062 D  000 00000,Tramo de via,A000481342,06/10/2016 07:20:00,2016-10-06T12:20:00.000Z,Con heridos,10,1554020,Sin Inf,,No Georef,"[-75.7037762763, 6.22141524356]",820000,1180000
2016,0717,Caída de Ocupante,CL 65 CR 85,CL  065   085  000 00000,Tramo de via,A000481529,07/10/2016 06:00:00,2016-10-07T11:00:00.000Z,Con heridos,10,1554102,07,Robledo,Robledo,"[-75.5960692039, 6.27546730687]",831941.42,1185944.07
2016,1403,Choque,TV 14 CR 45,TV  014   045  000 00000,Interseccion,A000481536,07/10/2016 09:00:00,2016-10-07T14:00:00.000Z,Con heridos,10,1554235,14,Villa Carlota,El Poblado,"[-75.5734629057, 6.21532101076]",834424.91,1179283.22
2016,1102,Choque,CR 70 CL 49 B,CR  070   049 B  000 00000,Tramo de via,A000481537,07/10/2016 10:00:00,2016-10-07T15:00:00.000Z,Con heridos,10,1554585,11,Suramericana,Laureles Estadio,"[-75.5863863497, 6.25795001552]",833007.69,1184003.12
2016,,Choque,CR 9 A CL 20 B,CR  009 A   020 B  000 00000,Tramo de via,A000481600,07/10/2016 15:40:00,2016-10-07T20:40:00.000Z,Con heridos,10,1554261,Sin Inf,,No Georef,"[-75.7037762763, 6.22141524356]",820000,1180000
2016,0607,Choque,CR 79 CL 89 A,CR  079   089 A  000 00000,Interseccion,A000481612,07/10/2016 17:50:00,2016-10-07T22:50:00.000Z,Con heridos,10,1554242,06,Kennedy,Doce de Octubre,"[-75.5843587388, 6.28693957861]",833241.36,1187209.45
2016,0914,Otro,CR 33 CL 28,CR  033   028  000 00000,Tramo de via,A000481619,07/10/2016 18:40:00,2016-10-07T23:40:00.000Z,Con heridos,10,1554147,09,Asomadera No. 1,Buenos Aires,"[-75.5611317637, 6.22593422554]",835793.34,1180453.45
2016,,Caída de Ocupante,CR 60 CL 33,CR  060   033  000 00000,Tramo de via,A000481627,07/10/2016 18:30:00,2016-10-07T23:30:00.000Z,Con heridos,10,1554144,Sin Inf,,No Georef,"[-75.7037762763, 6.22141524356]",820000,1180000
2016,,Choque,CR 63 CL 10,CR  063   010  000 00000,Tramo de via,A000481099,07/10/2016 08:00:00,2016-10-07T13:00:00.000Z,Solo daños,10,1554416,Sin Inf,,No Georef,"[-75.7037762763, 6.22141524356]",820000,1180000
2016,1115,Choque,CL 51 CR 70,CL  051   070  000 00000,Tramo de via,A000481710,07/10/2016 07:50:00,2016-10-07T12:50:00.000Z,Solo daños,10,1554193,11,Cuarta Brigada,Laureles Estadio,"[-75.5859550007, 6.25899043973]",833055.77,1184118.08
2016,1108,Choque,CR 76 CL 33,CR  076   033  000 00000,Interseccion,A000481878,07/10/2016 15:20:00,2016-10-07T20:20:00.000Z,Solo daños,10,1554414,11,Laureles,Laureles Estadio,"[-75.596774079, 6.2388687894]",831851.69,1181895.56
2016,1507,Choque,CR 52 CL 9 A,CR  052   009 A  000 00000,Glorieta,A000481896,07/10/2016 16:30:00,2016-10-07T21:30:00.000Z,Solo daños,10,1554279,15,Campo Amor,Guayabal,"[-75.5820910533, 6.21409616322]",833469.33,1179150.43
2016,1601,Choque,CR 65 F CL 30 B,CR  065 F   030 B  000 00000,Tramo de via,A000482235,07/10/2016 06:55:00,2016-10-07T11:55:00.000Z,Solo daños,10,1554722,16,Fátima,Belén,"[-75.5859925606, 6.23279609627]",833043.31,1181220.34
2016,0703,Choque,CR 80 CL 59,CR  080   059  000 00000,Tramo de via,A000481650,08/10/2016 07:00:00,2016-10-08T12:00:00.000Z,Con heridos,10,1554340,07,San Germán,Robledo,"[-75.5944035224, 6.27149168222]",832124.53,1185503.73
2016,0507,Choque,CR 62 CL 111,CR  062   111  000 00000,Tramo de via,A000481745,08/10/2016 16:20:00,2016-10-08T21:20:00.000Z,Con heridos,10,1554326,05,Héctor Abad Gómez,Castilla,"[-75.5581989157, 6.30346727931]",836142.21,1189029.54
2016,0204,Otro,CR 52 CL 118,CR  052   118  000 00000,Ciclo Ruta,A000481766,08/10/2016 21:30:00,2016-10-09T02:30:00.000Z,Con heridos,10,1554269,02,La Frontera,Santa Cruz,"[-75.5561769415, 6.30449838368]",836366.34,1189142.97
2016,1503,Choque,CR 65 CL 27,CR  065   027  000 00000,Tramo de via,A000481767,08/10/2016 21:00:00,2016-10-09T02:00:00.000Z,Con heridos,10,1554246,15,Trinidad,Guayabal,"[-75.5831292046, 6.22796820863]",833358.77,1180685.35
2016,1617,Caída de Ocupante,CL 31 CC CR 87 C,CL  031 CC  087 C  000 00000,Tramo de via,A000481780,08/10/2016 22:50:00,2016-10-09T03:50:00.000Z,Con heridos,10,1554329,16,Las Mercedes,Belén,"[-75.6110371965, 6.23387239783]",830271.11,1181347.4
2016,1507,Choque,CR 50 CL 4,CR  050   004  000 00000,Tramo de via,A000481790,08/10/2016 20:10:00,2016-10-09T01:10:00.000Z,Con heridos,10,1554354,15,Campo Amor,Guayabal,"[-75.5792711732, 6.20912156366]",833779.95,1178599.23
2016,1417,Choque,CR 43 A CL 1 Sur,CR  043 A  S 001  000 00000,Tramo de via,A000481110,08/10/2016 07:14:00,2016-10-08T12:14:00.000Z,Solo daños,10,1554417,14,La Florida,El Poblado,"[-75.571597076, 6.20349895182]",834627.78,1177974.83
2016,0402,Choque,CL 92 CR 50 D,CL  092   050 D  000 00000,Interseccion,A000481850,08/10/2016 14:40:00,2016-10-08T19:40:00.000Z,Solo daños,10,1554297,04,San Isidro,Aranjuez,"[-75.5606057336, 6.2835107956]",835869.54,1186822.63
2016,0308,Choque,CR 37 CL 68,CR  037   068  000 00000,Interseccion,A000481895,08/10/2016 21:30:00,2016-10-09T02:30:00.000Z,Solo daños,10,1554283,03,Manrique Oriental,Manrique,"[-75.5488361939, 6.26294278345]",837165.94,1184543.65
2016,1007,Choque,CL 46 CR 53,CL  046   053  000 00000,Interseccion,A000482029,08/10/2016 09:00:00,2016-10-08T14:00:00.000Z,Solo daños,10,1554475,10,Guayaquil,La Candelaria,"[-75.5715745559, 6.24797522614]",834644.19,1182894.98
2016,1019,Choque,CR 46 CL 48,CR  046   048  000 00000,Tramo de via,A000482110,08/10/2016 13:50:00,2016-10-08T18:50:00.000Z,Solo daños,10,1554565,10,La Candelaria,La Candelaria,"[-75.5663875851, 6.24680809455]",835218.02,1182764.24
2016,0406,Choque,CL 67 CR 55,CL  067   055  000 00000,Tramo de via,A000482118,08/10/2016 05:50:00,2016-10-08T10:50:00.000Z,Solo daños,10,1554557,04,Universidad de Antioquia,Aranjuez,"[-75.5694560561, 6.26476841588]",834883.98,1184752.05
2016,1510,Choque,CL 10 sur CR 50 C,CL S 010   050 C  000 00000,Tramo de via,A000482737,08/10/2016 14:10:00,2016-10-08T19:10:00.000Z,Solo daños,10,1555063,15,Guayabal,Guayabal,"[-75.5829369877, 6.19796825684]",833370.61,1177366.55
2016,0302,Atropello,CR 39 CL 84,CR  039   084  000 00000,Tramo de via,A000481794,09/10/2016 06:30:00,2016-10-09T11:30:00.000Z,Con heridos,10,1554474,03,Las Granjas,Manrique,"[-75.5475716598, 6.27517467384]",837309.71,1185896.39
2016,1114,Choque,CL 55 CR 77 C,CL  055   077 C  000 00000,Interseccion,A000481806,09/10/2016 10:00:00,2016-10-09T15:00:00.000Z,Con heridos,10,1554532,11,Los Colores,Laureles Estadio,"[-75.5917354157, 6.26774004779]",832418.68,1185087.85
2016,0305,Caída de Ocupante,CR 39 CL 75,CR  039   075  000 00000,Tramo de via,A000481818,09/10/2016 15:00:00,2016-10-09T20:00:00.000Z,Con heridos,10,1554533,03,El Raizal,Manrique,"[-75.5491880317, 6.26870323796]",837128.78,1185181
2016,,Otro,CR 999 CL 999,CR  999   999  000 00000,Tramo de via,A000481822,09/10/2016 12:10:00,2016-10-09T17:10:00.000Z,Con heridos,10,1554353,Sin Inf,,No Georef,"[-75.7037762763, 6.22141524356]",820000,1180000
2016,6098,Choque,CL 63 CR 99,CL  063   099  000 00000,Tramo de via,A000481829,09/10/2016 16:00:00,2016-10-09T21:00:00.000Z,Con heridos,10,1554374,60,Área de Expansión Pajarito,Corregimiento de San Cristóbal,"[-75.6116312862, 6.27772718563]",830219.5,1186199.09
2016,1422,Choque,CR 48 CL 12 Sur,CR  048  S 012  000 00000,Glorieta,A000482071,10/10/2016 20:40:00,2016-10-11T01:40:00.000Z,Con heridos,10,1554679,14,La Aguacatala,El Poblado,"[-75.5799243879, 6.19488119864]",833703.17,1177024.1
2016,1619,Choque,CL 32 D CR 80 B,CL  032 D   080 B  000 00000,Tramo de via,A000481119,10/10/2016 14:30:00,2016-10-10T19:30:00.000Z,Solo daños,10,1554653,16,Miravalle,Belén,"[-75.6014317246, 6.23650796282]",831335.32,1181635.88
2016,1105,Choque,CR 64 CL 42,CR  064   042  000 00000,Tramo de via,A000481123,10/10/2016 18:53:00,2016-10-10T23:53:00.000Z,Solo daños,10,1554641,11,Los Conquistadores,Laureles Estadio,"[-75.5835238997, 6.24561084258]",833320.65,1182637.19
2016,0906,Choque,CR 36 CL 50,CR  036   050  000 00000,Tramo de via,A000482129,10/10/2016 23:20:00,2016-10-11T04:20:00.000Z,Solo daños,10,1554647,09,Barrio Caicedo,Buenos Aires,"[-75.5566461437, 6.24377754794]",836295.45,1182425.95
2016,1509,Choque,CL 3 sur CR 52,CL S 003   052  000 00000,Tramo de via,A000482231,10/10/2016 18:35:00,2016-10-10T23:35:00.000Z,Solo daños,10,1554710,15,Cristo Rey,Guayabal,"[-75.5864461284, 6.20578147037]",832984.57,1178231.99
2016,0103,Choque,CL 106 CR 42 B,CL  106   042 B  000 00000,Tramo de via,A000482456,10/10/2016 13:30:00,2016-10-10T18:30:00.000Z,Solo daños,10,1554859,01,Popular,Popular,"[-75.5485716913, 6.29442348752]",837205,1188026.07
2016,1113,Otro,CL 48 CR 78 A,CL  048   078 A  000 00000,Tramo de via,A000482073,11/10/2016 00:05:00,2016-10-11T05:05:00.000Z,Con heridos,10,1554603,11,El Estadio,Laureles Estadio,"[-75.596255055, 6.25842298872]",831915.39,1184058.59
2016,1009,Caída de Ocupante,CL 44 CR 57,CL  044   057  000 00000,Tramo de via,A000482088,11/10/2016 07:30:00,2016-10-11T12:30:00.000Z,Con heridos,10,1554668,10,La Alpujarra,La Candelaria,"[-75.5753010984, 6.24628281323]",834231.13,1182708.93
2016,0103,Otro,CL 119 CR 42 B,CL  119   042 B  000 00000,Tramo de via,A000482089,11/10/2016 07:30:00,2016-10-11T12:30:00.000Z,Con heridos,10,1554678,01,Popular,Popular,"[-75.5442732935, 6.30197422955]",837683.13,1188860.02
2016,,Otro,CL 1 CR 1,CL  001   001  000 00000,Lote o Predio,A000482166,11/10/2016 14:00:00,2016-10-11T19:00:00.000Z,Con heridos,10,1554778,Sin Inf,,No Georef,"[-75.7037762763, 6.22141524356]",820000,1180000
2016,,Volcamiento,CR 63 CL 30 A,CR  063   030 A  000 00000,Tramo de via,A000482176,11/10/2016 18:00:00,2016-10-11T23:00:00.000Z,Con heridos,10,1554775,Sin Inf,,No Georef,"[-75.7037762763, 6.22141524356]",820000,1180000
2016,1610,Otro,CR 80 CL 1,CR  080   001  000 00000,Lote o Predio,A000482190,11/10/2016 20:00:00,2016-10-12T01:00:00.000Z,Con heridos,10,1554770,16,El Rincón,Belén,"[-75.6032477793, 6.2105676377]",831125.99,1178766.79
2016,1113,Choque,CR 80 A CL 49,CR  080 A   049  000 00000,Tramo de via,A000481126,11/10/2016 14:19:00,2016-10-11T19:19:00.000Z,Solo daños,10,1554946,11,El Estadio,Laureles Estadio,"[-75.5973088242, 6.26080057971]",831799.5,1184321.95
